20
1	2
1	4
1	7
1	8
1	10
1	13
1	15
1	18
1	19
2	1
2	9
2	10
2	13
2	14
2	15
2	18
2	19
2	20
3	5
3	8
3	9
3	12
3	15
3	16
3	17
3	18
3	19
3	20
4	1
4	9
4	11
4	13
4	14
4	15
4	16
4	19
4	20
5	3
5	7
5	10
5	12
5	14
5	17
5	18
5	19
5	20
6	9
6	10
6	12
6	13
6	14
6	15
6	16
6	17
6	18
6	19
7	1
7	5
7	11
7	12
7	13
7	14
7	15
7	16
7	17
7	18
7	19
7	20
8	1
8	3
8	10
8	11
8	12
8	13
8	15
8	16
8	17
8	19
8	20
9	2
9	3
9	4
9	6
9	10
9	12
9	16
9	17
9	18
9	19
9	20
10	1
10	2
10	5
10	6
10	8
10	9
10	12
10	14
10	17
10	18
10	20
11	4
11	7
11	8
11	12
11	13
11	14
11	15
11	16
11	17
11	18
11	19
11	20
12	3
12	5
12	6
12	7
12	8
12	9
12	10
12	11
12	13
12	16
12	17
12	18
12	20
13	1
13	2
13	4
13	6
13	7
13	8
13	11
13	12
13	14
13	15
13	17
13	19
13	20
14	2
14	4
14	5
14	6
14	7
14	10
14	11
14	13
14	15
14	16
14	17
14	18
14	19
14	20
15	1
15	2
15	3
15	4
15	6
15	7
15	8
15	11
15	13
15	14
15	16
15	18
15	19
15	20
16	3
16	4
16	6
16	7
16	8
16	9
16	11
16	12
16	14
16	15
16	17
16	18
16	19
16	20
17	3
17	5
17	6
17	7
17	8
17	9
17	10
17	11
17	12
17	13
17	14
17	16
17	18
17	19
18	1
18	2
18	3
18	5
18	6
18	7
18	9
18	10
18	11
18	12
18	14
18	15
18	16
18	17
18	20
19	1
19	2
19	3
19	4
19	5
19	6
19	7
19	8
19	9
19	11
19	13
19	14
19	15
19	16
19	17
19	20
20	2
20	3
20	4
20	5
20	7
20	8
20	9
20	10
20	11
20	12
20	13
20	14
20	15
20	16
20	18
20	19
