20
1	4
1	6
1	13
1	14
1	20
2	7
2	9
2	10
2	14
2	19
3	9
3	13
3	14
3	15
3	20
4	1
4	6
4	13
4	14
4	17
4	19
5	10
5	12
5	15
5	16
5	19
5	20
6	1
6	4
6	10
6	18
6	19
6	20
7	2
7	13
7	15
7	17
7	18
7	19
7	20
8	9
8	10
8	11
8	16
8	17
8	18
8	20
9	2
9	3
9	8
9	13
9	14
9	16
9	18
10	2
10	5
10	6
10	8
10	16
10	17
10	20
11	8
11	12
11	15
11	17
11	18
11	19
11	20
12	5
12	11
12	15
12	16
12	18
12	19
12	20
13	1
13	3
13	4
13	7
13	9
13	14
13	16
13	18
13	19
14	1
14	2
14	3
14	4
14	9
14	13
14	15
14	17
14	18
14	19
15	3
15	5
15	7
15	11
15	12
15	14
15	16
15	17
15	18
15	19
15	20
16	5
16	8
16	9
16	10
16	12
16	13
16	15
16	17
16	18
16	19
16	20
17	4
17	7
17	8
17	10
17	11
17	14
17	15
17	16
17	18
17	19
17	20
18	6
18	7
18	8
18	9
18	11
18	12
18	13
18	14
18	15
18	16
18	17
18	19
18	20
19	2
19	4
19	5
19	6
19	7
19	11
19	12
19	13
19	14
19	15
19	16
19	17
19	18
19	20
20	1
20	3
20	5
20	6
20	7
20	8
20	10
20	11
20	12
20	15
20	16
20	17
20	18
20	19
