1	6
1	10
1	15
1	19
1	23
1	25
2	6
2	14
2	20
2	21
2	24
3	8
3	17
3	18
3	22
3	24
3	25
4	5
4	15
4	19
4	21
4	22
4	25
5	4
5	17
5	21
5	22
5	24
5	25
6	1
6	2
6	13
6	19
6	23
6	24
6	25
7	16
7	21
7	22
7	23
7	25
8	3
8	10
8	17
8	18
8	22
8	23
8	24
8	25
9	11
9	13
9	18
9	19
9	22
9	23
9	25
10	1
10	8
10	14
10	19
10	20
10	22
10	23
10	25
11	9
11	12
11	13
11	14
11	16
11	17
11	23
11	24
11	25
12	11
12	15
12	16
12	18
12	19
12	20
12	22
12	25
13	6
13	9
13	11
13	17
13	18
13	20
13	21
13	23
13	24
13	25
14	2
14	10
14	11
14	16
14	19
14	20
14	21
14	22
14	23
14	24
15	1
15	4
15	12
15	17
15	20
15	21
15	22
15	23
15	24
15	25
16	7
16	11
16	12
16	14
16	17
16	18
16	21
16	22
16	24
16	25
17	3
17	5
17	8
17	11
17	13
17	15
17	16
17	20
17	21
17	22
17	23
17	24
17	25
18	3
18	8
18	9
18	12
18	13
18	16
18	20
18	21
18	22
18	23
18	24
18	25
19	1
19	4
19	6
19	9
19	10
19	12
19	14
19	20
19	21
19	23
19	24
19	25
20	2
20	10
20	12
20	13
20	14
20	15
20	17
20	18
20	19
20	21
20	23
20	24
20	25
21	2
21	4
21	5
21	7
21	13
21	14
21	15
21	16
21	17
21	18
21	19
21	20
21	22
21	23
21	24
22	3
22	4
22	5
22	7
22	8
22	9
22	10
22	12
22	14
22	15
22	16
22	17
22	18
22	21
22	23
22	24
23	1
23	6
23	7
23	8
23	9
23	10
23	11
23	13
23	14
23	15
23	17
23	18
23	19
23	20
23	21
23	22
23	24
23	25
24	2
24	3
24	5
24	6
24	8
24	11
24	13
24	14
24	15
24	16
24	17
24	18
24	19
24	20
24	21
24	22
24	23
24	25
25	1
25	3
25	4
25	5
25	6
25	7
25	8
25	9
25	10
25	11
25	12
25	13
25	15
25	16
25	17
25	18
25	19
25	20
25	23
25	24
