1	12 
2	6 
3	3 
4	2 
5	10 
6	4 
7	8 
8	12 
9	14 
10	11 
11	2 
12	8 
13	10 
14	2 
15	2 
16	8 
17	6 
18	5 
19	7 
20	15 
21	2 
22	2 
23	14 
24	13 
25	2 
26	7 
27	11 
28	13 
29	4 
30	9 
31	8 
32	1 
33	15 
34	5 
35	16 
36	6 
37	16 
38	11 
39	4 
40	15 
41	14 
42	7 
43	13 
44	6 
45	6 
46	16 
47	9 
48	12 
49	1 
50	12 
51	8 
52	12 
53	16 
54	3 
55	10 
56	7 
57	7 
58	1 
59	10 
60	11 
61	13 
62	15 
63	10 
64	3 
65	5 
66	5 
67	5 
68	9 
69	1 
70	4 
71	9 
72	14 
73	8 
74	15 
75	3 
76	10 
77	5 
78	11 
79	4 
80	5 
81	7 
82	9 
83	6 
84	9 
85	10 
86	5 
87	6 
88	11 
89	13 
90	12 
91	16 
92	14 
93	13 
94	11 
95	5 
96	16 
97	15 
98	14 
99	7 
100	2 
101	11 
102	14 
103	16 
104	8 
105	4 
106	14 
107	8 
108	5 
109	7 
110	12 
111	5 
112	16 
113	1 
114	2 
115	11 
116	10 
117	13 
118	2 
119	4 
120	16 
121	4 
122	16 
123	7 
124	11 
125	3 
126	3 
127	5 
128	8 
129	14 
130	9 
131	8 
132	10 
133	2 
134	3 
135	14 
136	5 
137	11 
138	8 
139	12 
140	7 
141	1 
142	14 
143	10 
144	1 
145	11 
146	10 
147	4 
148	16 
149	8 
150	11 
151	12 
152	10 
153	13 
154	10 
155	10 
156	15 
157	7 
158	15 
159	2 
160	4 
161	13 
162	2 
163	11 
164	11 
165	13 
166	4 
167	13 
168	3 
169	12 
170	15 
171	15 
172	6 
173	6 
174	12 
175	2 
176	15 
177	9 
178	10 
179	5 
180	2 
181	9 
182	12 
183	11 
184	9 
185	8 
186	8 
187	7 
188	12 
189	5 
190	14 
191	6 
192	14 
193	9 
194	3 
195	5 
196	1 
197	6 
198	13 
199	5 
200	15 
201	7 
202	9 
203	13 
204	16 
205	6 
206	14 
207	16 
208	8 
209	15 
210	2 
211	13 
212	8 
213	6 
214	4 
215	4 
216	3 
217	3 
218	6 
219	10 
220	9 
221	4 
222	16 
223	7 
224	4 
225	4 
226	7 
227	14 
228	14 
229	10 
230	9 
231	10 
232	6 
233	3 
234	5 
235	8 
236	14 
237	8 
238	13 
239	13 
240	5 
241	15 
242	9 
243	8 
244	15 
245	16 
246	8 
247	1 
248	16 
249	7 
250	8 
251	16 
252	3 
253	16 
254	5 
255	13 
256	1 
257	12 
258	15 
259	12 
260	3 
261	13 
262	9 
263	4 
264	14 
265	3 
266	3 
267	16 
268	13 
269	7 
270	14 
271	1 
272	1 
273	7 
274	3 
275	9 
276	1 
277	15 
278	1 
279	1 
280	7 
281	12 
282	9 
283	7 
284	15 
285	4 
286	3 
287	3 
288	16 
289	9 
290	7 
291	3 
292	9 
293	6 
294	3 
295	6 
296	5 
297	6 
298	12 
299	3 
300	7 
301	9 
302	6 
303	15 
304	3 
305	12 
306	1 
307	16 
308	3 
309	1 
310	5 
311	16 
312	3 
313	5 
314	7 
315	12 
316	3 
317	15 
318	15 
319	3 
320	12 
321	4 
322	15 
323	3 
324	4 
325	15 
326	3 
327	1 
328	6 
329	4 
330	1 
331	12 
332	4 
333	1 
334	15 
335	15 
336	6 
337	1 
338	12 
339	12 
340	15 
341	7 
342	3 
343	12 
344	4 
345	1 
346	1 
347	15 
348	3 
349	1 
350	3 
351	6 
352	12 
353	3 
354	6 
355	15 
356	15 
357	7 
358	3 
359	12 
360	12 
361	4 
362	4 
363	12 
364	15 
365	6 
366	7 
367	6 
368	3 
369	12 
370	7 
371	3 
372	1 
373	12 
374	6 
375	1 
376	7 
377	15 
378	12 
379	7 
380	15 
381	1 
382	12 
383	15 
384	1 
385	7 
386	6 
387	15 
388	15 
389	12 
390	12 
391	12 
392	6 
393	15 
394	15 
395	3 
396	15 
397	6 
398	1 
399	15 
400	6 
