1	6 
2	8 
3	2 
4	4 
5	13 
6	13 
7	12 
8	11 
9	11 
10	8 
11	1 
12	14 
13	6 
14	9 
15	16 
16	12 
17	12 
18	5 
19	5 
20	7 
21	2 
22	10 
23	16 
24	4 
25	6 
26	13 
27	10 
28	9 
29	9 
30	9 
31	1 
32	11 
33	8 
34	3 
35	2 
36	13 
37	3 
38	5 
39	11 
40	11 
41	14 
42	14 
43	7 
44	11 
45	5 
46	5 
47	6 
48	4 
49	15 
50	8 
51	13 
52	13 
53	10 
54	15 
55	7 
56	2 
57	3 
58	4 
59	7 
60	12 
61	15 
62	5 
63	11 
64	3 
65	14 
66	6 
67	1 
68	15 
69	13 
70	4 
71	15 
72	10 
73	11 
74	11 
75	10 
76	1 
77	16 
78	14 
79	3 
80	6 
81	16 
82	16 
83	1 
84	14 
85	1 
86	3 
87	14 
88	16 
89	6 
90	14 
91	16 
92	11 
93	5 
94	1 
95	13 
96	1 
97	6 
98	13 
99	13 
100	16 
