1	12 
2	4 
3	4 
4	2 
5	12 
6	11 
7	7 
8	11 
9	7 
10	4 
11	12 
12	8 
13	9 
14	1 
15	4 
16	5 
17	2 
18	1 
19	6 
20	15 
21	6 
22	10 
23	2 
24	2 
25	13 
26	15 
27	3 
28	6 
29	2 
30	2 
31	8 
32	15 
33	11 
34	9 
35	16 
36	13 
37	13 
38	13 
39	10 
40	13 
41	5 
42	5 
43	16 
44	5 
45	10 
46	10 
47	11 
48	16 
49	3 
50	14 
51	11 
52	15 
53	15 
54	6 
55	5 
56	5 
57	2 
58	17 
59	11 
60	2 
61	1 
62	7 
63	9 
64	4 
65	13 
66	7 
67	7 
68	9 
69	15 
70	2 
71	14 
72	15 
73	3 
74	17 
75	4 
76	10 
77	6 
78	17 
79	10 
80	9 
81	5 
82	7 
83	17 
84	4 
85	5 
86	6 
87	2 
88	9 
89	15 
90	7 
91	1 
92	5 
93	16 
94	15 
95	9 
96	6 
97	3 
98	11 
99	10 
100	6 
101	5 
102	12 
103	10 
104	6 
105	4 
106	16 
107	12 
108	15 
109	10 
110	16 
111	9 
112	9 
113	16 
114	14 
115	10 
116	2 
117	14 
118	12 
119	4 
120	16 
121	3 
122	5 
123	15 
124	9 
125	12 
126	16 
127	7 
128	9 
129	11 
130	8 
131	11 
132	17 
133	9 
134	7 
135	9 
136	8 
137	17 
138	5 
139	14 
140	14 
141	3 
142	3 
143	11 
144	2 
145	1 
146	14 
147	16 
148	7 
149	10 
150	10 
151	4 
152	15 
153	11 
154	2 
155	1 
156	5 
157	4 
158	12 
159	13 
160	9 
161	3 
162	16 
163	7 
164	9 
165	12 
166	13 
167	4 
168	6 
169	1 
170	14 
171	10 
172	12 
173	13 
174	15 
175	16 
176	12 
177	3 
178	8 
179	17 
180	6 
181	1 
182	6 
183	16 
184	3 
185	13 
186	11 
187	3 
188	15 
189	8 
190	8 
191	4 
192	11 
193	16 
194	6 
195	1 
196	12 
197	13 
198	9 
199	3 
200	14 
201	4 
202	3 
203	11 
204	14 
205	13 
206	6 
207	17 
208	4 
209	17 
210	1 
211	6 
212	12 
213	7 
214	8 
215	16 
216	11 
217	13 
218	3 
219	12 
220	3 
221	17 
222	11 
223	17 
224	3 
225	16 
226	14 
227	12 
228	13 
229	1 
230	7 
231	12 
232	1 
233	16 
234	12 
235	13 
236	14 
237	8 
238	3 
239	7 
240	1 
241	7 
242	13 
243	12 
244	8 
245	13 
246	8 
247	16 
248	17 
249	8 
250	14 
251	7 
252	8 
253	7 
254	1 
255	14 
256	1 
257	14 
258	14 
259	17 
260	13 
261	17 
262	14 
263	17 
264	8 
265	13 
266	1 
267	8 
268	8 
269	17 
270	17 
271	13 
272	14 
273	13 
274	8 
275	14 
276	14 
277	17 
278	8 
279	8 
280	14 
281	1 
282	17 
283	13 
284	1 
285	17 
286	1 
287	1 
288	8 
289	17 
290	13 
291	1 
292	13 
293	17 
294	17 
295	14 
296	1 
297	14 
298	14 
299	17 
300	14 
