degree distribution (probability density function of the degree in logarithmic bins) 
5	0.299207
6	0.271941
7	0.374393
8	0.13611
9	0.224867
11	0.0464378
12	0.042206
13	0.0383598

degree distribution (degree-occurrences) 
5	0.15
6	0.15
7	0.25
8	0.1
9	0.2
11	0.05
12	0.05
13	0.05


--------------------------------------
community distribution (size-occurrences)
7	0.5
13	0.5


--------------------------------------
mixing parameter
0.136905	0.15
0.25	0.05
0.285714	0.05
0.307692	0.05
0.333333	0.1
0.4	0.05
0.428571	0.1
0.5	0.1
0.550505	0.1
0.6	0.1
0.625	0.05
0.666667	0.1

--------------------------------------
