degree distribution (probability density function of the degree in logarithmic bins) 
2	0.814658
3	0.394301
4	0.129831
5	0.0534365
7	0.0724183
8	0.0298063
10	0.0245357
14	0.0166257

degree distribution (degree-occurrences) 
2	0.35
3	0.25
4	0.1
5	0.05
7	0.1
8	0.05
10	0.05
14	0.05


--------------------------------------
community distribution (size-occurrences)
4	0.333333
7	0.333333
9	0.333333


--------------------------------------
mixing parameter
0	0.1
0.322222	0.15
0.419048	0.15
0.5	0.35
0.571429	0.05
0.666667	0.15
1	0.05

--------------------------------------
