degree distribution (probability density function of the degree in logarithmic bins) 
2	0.715844
3	0.415064
4	0.225622
5	0.128054
6	0.109018
7	0.092811
8	0.0395069
10	0.0286338

degree distribution (degree-occurrences) 
2	0.25
3	0.2
4	0.15
5	0.1
6	0.1
7	0.1
8	0.05
10	0.05


--------------------------------------
community distribution (size-occurrences)
7	0.5
13	0.5


--------------------------------------
mixing parameter
0	0.1
0.142857	0.05
0.25	0.05
0.285714	0.05
0.333333	0.2
0.4	0.15
0.5	0.3
0.666667	0.05
0.75	0.05

--------------------------------------
