degree distribution (probability density function of the degree in logarithmic bins) 
5	0.0797885
6	0.362588
7	0.539127
8	0.0544441
9	0.13492
10	0.0817502
11	0.0371502
12	0.0337648
13	0.0613758

degree distribution (degree-occurrences) 
5	0.04
6	0.2
7	0.36
8	0.04
9	0.12
10	0.08
11	0.04
12	0.04
13	0.08


--------------------------------------
community distribution (size-occurrences)
11	0.5
14	0.5


--------------------------------------
mixing parameter
0.333333	0.08
0.4	0.04
0.428571	0.08
0.5	0.08
0.555556	0.08
0.573413	0.24
0.610256	0.12
0.630682	0.08
0.666667	0.12
0.714286	0.04
0.857143	0.04

--------------------------------------
