degree distribution (probability density function of the degree in logarithmic bins) 
2	0.89596
3	0.239517
5	0.120056
6	0.0327158
8	0.0267456
9	0.0437296
12	0.0178747
14.3333	0.0438384

degree distribution (degree-occurrences) 
2	0.4
3	0.16
5	0.12
6	0.04
8	0.04
9	0.08
12	0.04
13	0.04
15	0.08


--------------------------------------
community distribution (size-occurrences)
10	0.5
15	0.5


--------------------------------------
mixing parameter
0	0.16
0.166667	0.04
0.222222	0.04
0.333333	0.16
0.396923	0.2
0.5	0.32
0.533333	0.04
0.666667	0.04

--------------------------------------
