degree distribution (probability density function of the degree in logarithmic bins) 
2	0.951786
3	0.421686
4	0.0927363
5	0.0376626
6	0.0305916
7.66667	0.0745442
16	0.0108157

degree distribution (degree-occurrences) 
2	0.44
3	0.24
4	0.08
5	0.04
6	0.04
7	0.04
8	0.08
16	0.04


--------------------------------------
community distribution (size-occurrences)
10	0.5
15	0.5


--------------------------------------
mixing parameter
0	0.32
0.2	0.04
0.285714	0.04
0.333333	0.04
0.375	0.08
0.5	0.24
0.625	0.04
0.666667	0.12
0.75	0.08

--------------------------------------
